operation,data_type,iteration,cycle_count
DMA_STORE,16,1,4,WITH,2.960400	
DMA_STORE,16,1,4,WITHOUT,1.477000	
DMA_STORE,32,1,1,WITH,2.144000	
DMA_STORE,32,1,1,WITHOUT,1.542200	
DMA_STORE,32,1,2,WITH,2.475800	
DMA_STORE,32,1,2,WITHOUT,1.542200	
DMA_STORE,32,1,3,WITH,2.885800	
DMA_STORE,32,1,3,WITHOUT,1.542200	
DMA_STORE,32,1,4,WITH,3.257400	
DMA_STORE,32,1,4,WITHOUT,1.542200	
DMA_STORE,64,1,1,WITH,2.210000	
DMA_STORE,64,1,1,WITHOUT,1.593200	
DMA_STORE,64,1,2,WITH,2.814800	
DMA_STORE,64,1,2,WITHOUT,1.593200	
DMA_STORE,64,1,3,WITH,3.224600	
DMA_STORE,64,1,3,WITHOUT,1.593200	
DMA_STORE,64,1,4,WITH,3.754400	
DMA_STORE,64,1,4,WITHOUT,1.593200	
DMA_STORE,128,1,1,WITH,2.486800	
DMA_STORE,128,1,1,WITHOUT,1.660800	
DMA_STORE,128,1,2,WITH,3.170600	
DMA_STORE,128,1,2,WITHOUT,1.660800	
DMA_STORE,128,1,3,WITH,3.923800	
DMA_STORE,128,1,3,WITHOUT,1.660800	
DMA_STORE,128,1,4,WITH,4.567400	
DMA_STORE,128,1,4,WITHOUT,1.660800	
DMA_STORE,256,1,1,WITH,2.892200	
DMA_STORE,256,1,1,WITHOUT,1.744800	
DMA_STORE,256,1,2,WITH,4.145800	
DMA_STORE,256,1,2,WITHOUT,1.744800	
DMA_STORE,256,1,3,WITH,5.100800	
DMA_STORE,256,1,3,WITHOUT,1.744800	
DMA_STORE,256,1,4,WITH,6.230600	
DMA_STORE,256,1,4,WITHOUT,1.744800	
