operation,data_type,iteration,cycle_count
DMA_LOAD,1240,1,0.001953125,683.59375
DMA_LOAD,1248,1,0.0011562499999999993,404.6874999999998
DMA_LOAD,1256,1,0.0021302187499999997,745.5765624999999
DMA_LOAD,1264,1,0.0019635468750000004,687.2414062500002
DMA_LOAD,1272,1,0.00200521875,701.8265625
DMA_LOAD,1280,1,0.0020468750000000005,716.4062500000002
DMA_LOAD,1288,1,0.00194790625,681.7671875
DMA_LOAD,1296,1,0.00209375,732.8125
DMA_LOAD,1304,1,0.0021458281249999997,751.0398437499999
DMA_LOAD,1312,1,0.0021979218749999994,769.2726562499997
DMA_LOAD,1320,1,0.00186459375,652.6078125
DMA_LOAD,1328,1,0.00211459375,740.1078125
DMA_LOAD,1336,1,0.00222396875,778.3890624999999
DMA_LOAD,1344,1,0.002078125,727.34375
DMA_LOAD,1352,1,0.002036453125,712.75859375
DMA_LOAD,1360,1,0.00205728125,720.0484375
DMA_LOAD,1368,1,0.00217709375,761.9828125
DMA_LOAD,1376,1,0.0022343750000000002,782.0312500000001
DMA_LOAD,1384,1,0.0022135312500000002,774.7359375000001
DMA_LOAD,1392,1,0.002244796875,785.67890625
DMA_LOAD,1400,1,0.0021927187500000002,767.4515625
DMA_LOAD,1408,1,0.0022135312500000002,774.7359375000001
DMA_LOAD,1416,1,0.0023229218749999995,813.0226562499998
DMA_LOAD,1424,1,0.0023125,809.375
DMA_LOAD,1432,1,0.0023385312500000003,818.4859375000001
DMA_LOAD,1440,1,0.0024114531249999995,844.0085937499998
DMA_LOAD,1448,1,0.0023750000000000004,831.2500000000001
DMA_LOAD,1456,1,0.0023541562500000003,823.9546875000001
DMA_LOAD,1464,1,0.0023750000000000004,831.2500000000001
DMA_LOAD,1472,1,0.002421875,847.65625
DMA_LOAD,1480,1,0.002130203125,745.57109375
DMA_LOAD,1488,1,0.0025208281250000005,882.2898437500002
DMA_LOAD,1496,1,0.0025208437500000005,882.2953125000001
DMA_LOAD,1504,1,0.0024270781250000004,849.4773437500002
DMA_LOAD,1512,1,0.002307296875,807.55390625
DMA_LOAD,1520,1,0.0024531250000000004,858.5937500000001
DMA_LOAD,1528,1,0.002479171875,867.7101562500001
DMA_LOAD,1536,1,0.002411453125,844.00859375
DMA_LOAD,1544,1,0.002567703125,898.69609375
DMA_LOAD,1552,1,0.002479171875,867.7101562500001
DMA_LOAD,1560,1,0.0024687500000000005,864.0625000000001
DMA_LOAD,1568,1,0.002364578125,827.6023437499999
DMA_LOAD,1576,1,0.002447921875,856.77265625
DMA_LOAD,1584,1,0.0022395781250000002,783.85234375
DMA_LOAD,1592,1,0.002479171875,867.7101562500001
DMA_LOAD,1600,1,0.0024479062500000004,856.7671875000002
DMA_LOAD,1608,1,0.0025572812499999997,895.0484374999999
DMA_LOAD,1616,1,0.0024218750000000004,847.6562500000001
DMA_LOAD,1624,1,0.002541671875,889.5851562500001
DMA_LOAD,1632,1,0.002614578125,915.10234375
DMA_LOAD,1640,1,0.0026041562499999997,911.4546874999999
DMA_LOAD,1648,1,0.0026510312499999997,927.8609374999999
