operation,data_type,thread,iteration,vec_length,buffer_size,measured,predicted,error_percent
MATVEC,uint32_t,16,4096,16,8,55.055000,49.603257,-9.90
MATVEC,uint32_t,16,4096,16,16,50.894333,48.018444,-5.65
MATVEC,uint32_t,16,4096,32,8,105.219000,96.679614,-8.12
MATVEC,uint32_t,16,4096,32,16,96.912000,91.067452,-6.03
MATVEC,uint32_t,16,4096,32,32,92.892000,88.317925,-4.92
MATVEC,uint32_t,16,4096,64,8,205.415333,191.547259,-6.75
MATVEC,uint32_t,16,4096,64,16,188.926333,178.869282,-5.32
MATVEC,uint32_t,16,4096,64,32,180.938667,173.370781,-4.18
MATVEC,uint32_t,16,4096,64,64,176.900333,172.136823,-2.69
MATVEC,uint32_t,16,4096,128,8,405.656333,381.068856,-6.06
MATVEC,uint32_t,16,4096,128,16,372.965000,357.712702,-4.09
MATVEC,uint32_t,16,4096,128,32,357.068667,344.576106,-3.50
MATVEC,uint32_t,16,4096,128,64,348.977333,340.466142,-2.44
MATVEC,uint32_t,16,4096,128,128,345.049667,339.830356,-1.51
MATVEC,uint32_t,16,8192,16,8,110.030000,99.058495,-9.97
MATVEC,uint32_t,16,8192,16,16,101.703667,95.904720,-5.70
MATVEC,uint32_t,16,8192,32,8,210.281000,193.182529,-8.13
MATVEC,uint32_t,16,8192,32,16,193.687667,181.951927,-6.06
MATVEC,uint32_t,16,8192,32,32,185.688667,176.500349,-4.95
MATVEC,uint32_t,16,8192,64,8,410.662333,382.963888,-6.74
MATVEC,uint32_t,16,8192,64,16,377.801333,357.381292,-5.40
MATVEC,uint32_t,16,8192,64,32,361.793333,346.537004,-4.22
MATVEC,uint32_t,16,8192,64,64,353.713000,344.140027,-2.71
