data_type,thread,iteration,buffer_size,measured,predicted,error_percent
uint64_t,4,8192,64,153.664333,167.612634,9.08
uint64_t,8,512,32,5.409333,5.623390,3.96
uint64_t,8,256,256,18.555000,19.554991,5.39
uint64_t,8,512,64,10.043667,10.553940,5.08
uint64_t,8,1024,8,4.462000,4.273657,-4.22
uint64_t,8,1024,16,6.298667,6.570508,4.32
uint64_t,8,1024,32,10.750333,11.171696,3.92
uint64_t,8,512,128,18.732333,20.900771,11.58
uint64_t,4,16384,32,161.435000,175.879879,8.95
uint64_t,8,2048,8,8.856000,8.478147,-4.27
uint64_t,8,1024,64,20.040000,21.026780,4.92
uint64_t,8,512,256,36.946667,38.961867,5.45
uint64_t,8,2048,16,12.534667,13.069254,4.26
uint64_t,8,2048,32,21.422000,22.267243,3.95
uint64_t,8,1024,128,37.354667,41.716791,11.68
uint64_t,8,4096,8,17.659667,16.887848,-4.37
uint64_t,8,4096,16,24.995667,26.067545,4.29
uint64_t,8,2048,64,40.032333,41.971326,4.84
uint64_t,8,1024,256,73.713667,77.775623,5.51
uint64_t,8,4096,32,42.793000,44.460497,3.90
uint64_t,8,8192,8,35.246000,33.710003,-4.36
uint64_t,8,2048,128,74.592333,83.348949,11.74
uint64_t,8,8192,16,49.912667,52.065753,4.31
uint64_t,8,4096,64,79.926333,83.860419,4.92
uint64_t,16,256,8,2.296667,2.169080,-5.56
uint64_t,16,256,16,3.093333,3.189558,3.11
uint64_t,16,256,32,4.738333,4.628760,-2.31
uint64_t,8,8192,32,85.538667,88.848260,3.87
uint64_t,8,16384,8,70.409000,67.354313,-4.34
uint64_t,16,512,8,4.490000,4.271849,-4.86
uint64_t,16,256,64,8.006000,7.853721,-1.90
uint64_t,16,512,16,6.105667,6.312114,3.38
uint64_t,16,256,128,14.595667,13.180804,-9.69
uint64_t,16,512,32,9.391667,9.186379,-2.19
uint64_t,16,1024,8,8.904333,8.477388,-4.79
uint64_t,16,512,64,15.876667,15.628163,-1.57
uint64_t,16,1024,16,12.118667,12.557227,3.62
uint64_t,8,16384,16,99.756667,104.065326,4.32
uint64_t,16,1024,32,18.699667,18.301617,-2.13
uint64_t,16,512,128,29.085667,26.299520,-9.58
uint64_t,16,2048,8,17.735000,16.886780,-4.78
uint64_t,16,2048,16,24.163333,25.044371,3.65
uint64_t,16,1024,64,31.759667,31.177047,-1.83
uint64_t,16,2048,32,37.302333,36.528693,-2.07
uint64_t,16,4096,8,35.395333,33.707194,-4.77
uint64_t,16,1024,128,58.049667,52.536952,-9.50
uint64_t,16,4096,16,48.221000,50.022034,3.73
uint64_t,16,2048,64,63.340667,62.269983,-1.69
uint64_t,16,8192,8,70.679333,67.351495,-4.71
uint64_t,16,4096,32,74.531333,72.984296,-2.08
uint64_t,16,8192,16,96.358667,99.982882,3.76
uint64_t,16,16384,8,141.291000,134.640096,-4.71
