operation,data_type,thread,iteration,vec_length,buffer_size,measured,predicted,error_percent
MATVEC,uint32_t,16,2048,64,32,90.542000,84.748672,-6.40
MATVEC,uint32_t,16,2048,64,64,88.507667,84.406177,-4.63
MATVEC,uint32_t,16,2048,128,8,202.857333,176.768706,-12.86
MATVEC,uint32_t,16,2048,128,16,186.587667,171.897668,-7.87
MATVEC,uint32_t,16,2048,128,32,178.588000,168.906154,-5.42
MATVEC,uint32_t,16,2048,128,64,174.548667,168.330532,-3.56
MATVEC,uint32_t,16,2048,128,128,172.553333,168.277103,-2.48
MATVEC,uint32_t,16,2048,256,8,403.161667,352.987066,-12.45
MATVEC,uint32_t,16,2048,256,16,370.651000,343.196172,-7.41
MATVEC,uint32_t,16,2048,256,32,354.736000,337.219465,-4.94
MATVEC,uint32_t,16,2048,256,64,346.688000,337.860156,-2.55
MATVEC,uint32_t,16,2048,256,128,342.721333,335.146355,-2.21
MATVEC,uint32_t,16,4096,16,8,55.055000,45.327569,-17.67
MATVEC,uint32_t,16,4096,16,16,50.894333,44.284794,-12.99
MATVEC,uint32_t,16,4096,32,8,105.219000,88.999204,-15.42
MATVEC,uint32_t,16,4096,32,16,96.912000,87.046539,-10.18
MATVEC,uint32_t,16,4096,32,32,92.892000,85.221188,-8.26
MATVEC,uint32_t,16,4096,64,8,205.415333,177.189714,-13.74
MATVEC,uint32_t,16,4096,64,16,188.926333,172.771138,-8.55
MATVEC,uint32_t,16,4096,64,32,180.938667,169.401947,-6.38
MATVEC,uint32_t,16,4096,64,64,176.900333,168.720119,-4.62
MATVEC,uint32_t,16,4096,128,8,405.656333,353.458079,-12.87
MATVEC,uint32_t,16,4096,128,16,372.965000,343.710588,-7.84
MATVEC,uint32_t,16,4096,128,32,357.068667,337.717746,-5.42
MATVEC,uint32_t,16,4096,128,64,348.977333,336.550201,-3.56
MATVEC,uint32_t,16,4096,128,128,345.049667,336.454172,-2.49
MATVEC,uint32_t,16,8192,16,8,110.030000,90.575017,-17.68
MATVEC,uint32_t,16,8192,16,16,101.703667,88.486499,-13.00
MATVEC,uint32_t,16,8192,32,8,210.281000,177.916625,-15.39
MATVEC,uint32_t,16,8192,32,16,193.687667,174.008738,-10.16
MATVEC,uint32_t,16,8192,32,32,185.688667,170.347385,-8.26
MATVEC,uint32_t,16,8192,64,8,410.662333,354.299384,-13.72
MATVEC,uint32_t,16,8192,64,16,377.801333,345.459600,-8.56
MATVEC,uint32_t,16,8192,64,32,361.793333,338.708496,-6.38
MATVEC,uint32_t,16,8192,64,64,353.713000,337.348003,-4.63
