operation,data_type,thread,iteration,vec_length,n_length,buffer_size,latency,correct
MATMUL,uint32_t,2,64,512,512,8,10391.088667,True
MATMUL,uint32_t,2,64,512,512,128,9150.334333,True
MATMUL,uint32_t,2,64,512,512,256,9114.495,True
MATMUL,uint32_t,2,64,512,512,16,9677.22,True
MATMUL,uint32_t,2,128,64,16,4,95.981333,True
MATMUL,uint32_t,2,128,64,16,8,81.839333,True
MATMUL,uint32_t,2,128,64,16,16,76.054667,True
MATMUL,uint32_t,2,128,32,256,16,610.886,True
MATMUL,uint32_t,2,128,64,32,4,191.896667,True
MATMUL,uint32_t,2,128,32,256,32,590.182333,True
MATMUL,uint32_t,2,128,64,32,8,163.561,True
MATMUL,uint32_t,2,128,64,32,16,152.004333,True
MATMUL,uint32_t,2,128,64,32,32,147.017333,True
MATMUL,uint32_t,2,128,64,64,8,326.954,True
MATMUL,uint32_t,2,128,64,64,4,384.373,True
MATMUL,uint32_t,2,128,64,64,16,303.930333,True
MATMUL,uint32_t,2,128,64,64,32,294.008333,True
MATMUL,uint32_t,2,128,32,512,16,1221.641,True
MATMUL,uint32_t,2,128,32,512,32,1179.93,True
MATMUL,uint32_t,2,128,64,64,64,289.291333,True
MATMUL,uint32_t,2,128,32,512,8,1316.340333,True
MATMUL,uint32_t,2,128,32,512,4,1544.531667,True
MATMUL,uint32_t,2,128,64,128,16,607.712333,True
MATMUL,uint32_t,2,128,64,128,8,653.621,True
MATMUL,uint32_t,2,128,64,128,4,767.488667,True
MATMUL,uint32_t,2,128,64,128,32,587.729667,True
MATMUL,uint32_t,2,128,64,128,64,578.524667,True
MATMUL,uint32_t,2,128,64,256,8,1307.285,True
MATMUL,uint32_t,2,128,64,256,16,1214.992667,True
MATMUL,uint32_t,2,128,64,256,4,1534.484333,True
MATMUL,uint32_t,2,128,64,256,64,1156.994667,True
MATMUL,uint32_t,2,128,64,256,32,1175.496333,True
MATMUL,uint32_t,2,128,128,16,4,190.824333,True
MATMUL,uint32_t,2,128,128,16,8,162.978,True
MATMUL,uint32_t,2,128,128,16,16,151.646,True
MATMUL,uint32_t,2,128,128,32,16,303.1,True
MATMUL,uint32_t,2,128,128,32,4,381.745667,True
MATMUL,uint32_t,2,128,128,32,8,325.794667,True
MATMUL,uint32_t,2,128,128,32,32,293.393333,True
MATMUL,uint32_t,2,128,128,64,8,651.385,True
MATMUL,uint32_t,2,128,128,64,4,763.092667,True
MATMUL,uint32_t,2,128,64,512,16,2429.852333,True
MATMUL,uint32_t,2,128,64,512,8,2614.174667,True
MATMUL,uint32_t,2,128,128,64,16,606.082333,True
MATMUL,uint32_t,2,128,64,512,4,3068.667,True
MATMUL,uint32_t,2,128,128,64,32,586.653333,True
MATMUL,uint32_t,2,128,128,64,64,577.524333,True
MATMUL,uint32_t,2,128,64,512,32,2350.469333,True
MATMUL,uint32_t,2,128,64,512,64,2313.888667,True
MATMUL,uint32_t,2,128,128,128,16,1212.078333,True
MATMUL,uint32_t,2,128,128,128,8,1302.666667,True
MATMUL,uint32_t,2,128,128,128,4,1526.628,True
MATMUL,uint32_t,2,128,128,128,64,1154.974667,True
MATMUL,uint32_t,2,128,128,128,32,1172.787667,True
MATMUL,uint32_t,2,128,128,128,128,1145.078333,True
MATMUL,uint32_t,2,128,128,256,8,2605.229333,True
MATMUL,uint32_t,2,128,128,256,4,3054.632333,True
MATMUL,uint32_t,2,128,128,256,32,2346.303,True
MATMUL,uint32_t,2,128,128,256,16,2423.863333,True
MATMUL,uint32_t,2,128,128,256,64,2309.885667,True
MATMUL,uint32_t,2,128,128,256,128,2290.458667,True
MATMUL,uint32_t,2,128,256,16,4,380.347667,True
MATMUL,uint32_t,2,128,256,16,8,325.149667,True
MATMUL,uint32_t,2,128,256,16,16,302.677667,True
MATMUL,uint32_t,2,128,256,32,4,760.536333,True
MATMUL,uint32_t,2,128,256,32,8,650.292,True
MATMUL,uint32_t,2,128,256,32,16,605.153667,True
MATMUL,uint32_t,2,128,256,32,32,585.944667,True
MATMUL,uint32_t,2,128,128,512,8,5210.079,True
MATMUL,uint32_t,2,128,256,64,8,1299.996667,True
MATMUL,uint32_t,2,128,256,64,4,1521.973667,True
MATMUL,uint32_t,2,128,128,512,4,6102.421333,True
MATMUL,uint32_t,2,128,128,512,16,4847.17,True
MATMUL,uint32_t,2,128,256,64,16,1210.462,True
MATMUL,uint32_t,2,128,128,512,32,4692.417,True
MATMUL,uint32_t,2,128,128,512,128,4581.007333,True
MATMUL,uint32_t,2,128,128,512,64,4619.625,True
MATMUL,uint32_t,2,128,256,64,32,1171.912333,True
MATMUL,uint32_t,2,128,256,64,64,1153.973667,True
MATMUL,uint32_t,2,128,256,128,16,2420.903667,True
MATMUL,uint32_t,2,128,256,128,32,2343.752667,True
MATMUL,uint32_t,2,128,256,128,128,2288.523,True
MATMUL,uint32_t,2,128,256,128,64,2307.875333,True
MATMUL,uint32_t,2,128,256,128,8,2600.259667,True
MATMUL,uint32_t,2,128,256,128,4,3043.234333,True
MATMUL,uint32_t,2,128,256,256,8,5201.565,True
MATMUL,uint32_t,2,128,256,256,4,6097.784333,True
MATMUL,uint32_t,2,128,256,256,128,4576.526,True
MATMUL,uint32_t,2,128,256,256,256,4558.911333,True
MATMUL,uint32_t,2,128,256,256,64,4615.679333,True
MATMUL,uint32_t,2,128,256,256,32,4686.418333,True
MATMUL,uint32_t,2,128,256,256,16,4841.832,True
MATMUL,uint32_t,2,128,512,16,4,762.167667,True
MATMUL,uint32_t,2,128,512,16,8,649.777,True
MATMUL,uint32_t,2,128,512,16,16,604.951667,True
MATMUL,uint32_t,2,128,512,32,4,1523.061333,True
MATMUL,uint32_t,2,128,512,32,8,1299.274667,True
MATMUL,uint32_t,2,128,512,32,16,1209.542333,True
MATMUL,uint32_t,2,128,256,512,4,12181.583333,True
MATMUL,uint32_t,2,128,512,32,32,1171.257667,True
MATMUL,uint32_t,2,128,256,512,8,10401.678,True
MATMUL,uint32_t,2,128,256,512,16,9681.748,True
MATMUL,uint32_t,2,128,256,512,128,9153.821333,True
MATMUL,uint32_t,2,128,256,512,256,9118.099667,True
MATMUL,uint32_t,2,128,256,512,64,9231.150667,True
MATMUL,uint32_t,2,128,256,512,32,9373.228333,True
MATMUL,uint32_t,2,128,512,64,8,2597.824,True
MATMUL,uint32_t,2,128,512,64,4,3045.861333,True
MATMUL,uint32_t,2,128,512,64,16,2419.328667,True
MATMUL,uint32_t,2,128,512,64,32,2341.865667,True
MATMUL,uint32_t,2,128,512,64,64,2306.87,True
MATMUL,uint32_t,2,128,512,128,16,4837.430667,True
MATMUL,uint32_t,2,128,512,128,8,5196.219333,True
MATMUL,uint32_t,2,128,512,128,32,4684.159,True
MATMUL,uint32_t,2,128,512,128,4,6087.925,True
MATMUL,uint32_t,2,128,512,128,64,4613.660333,True
MATMUL,uint32_t,2,128,512,128,128,4574.397333,True
MATMUL,uint32_t,2,128,512,256,8,10391.280333,True
MATMUL,uint32_t,2,128,512,256,4,12181.402,True
MATMUL,uint32_t,2,128,512,256,32,9368.122667,True
MATMUL,uint32_t,2,128,512,256,16,9674.824667,True
MATMUL,uint32_t,2,128,512,256,64,9227.149333,True
MATMUL,uint32_t,2,128,512,256,256,9115.450667,True
MATMUL,uint32_t,2,128,512,256,128,9151.176333,True
MATMUL,uint32_t,2,256,16,16,4,49.478667,True
MATMUL,uint32_t,2,256,16,16,8,41.921333,True
MATMUL,uint32_t,2,256,16,16,16,38.764,True
MATMUL,uint32_t,2,256,16,32,4,98.758333,True
MATMUL,uint32_t,2,256,16,32,8,83.592333,True
MATMUL,uint32_t,2,256,16,32,16,77.326333,True
MATMUL,uint32_t,2,256,16,64,4,197.319,True
MATMUL,uint32_t,2,256,16,64,8,166.974,True
MATMUL,uint32_t,2,256,16,64,16,154.474667,True
MATMUL,uint32_t,2,256,16,128,4,394.483,True
MATMUL,uint32_t,2,256,16,128,8,333.602,True
MATMUL,uint32_t,2,256,16,128,16,308.707667,True
MATMUL,uint32_t,2,256,16,256,4,788.568667,True
MATMUL,uint32_t,2,256,16,256,8,667.235,True
MATMUL,uint32_t,2,256,16,256,16,617.350667,True
MATMUL,uint32_t,2,256,16,512,4,1577.996667,True
MATMUL,uint32_t,2,256,16,512,8,1335.046,True
MATMUL,uint32_t,2,256,16,512,16,1234.522,True
MATMUL,uint32_t,2,256,32,16,4,96.774667,True
MATMUL,uint32_t,2,256,32,16,8,82.49,True
MATMUL,uint32_t,2,256,32,16,16,76.551,True
MATMUL,uint32_t,2,256,32,32,4,193.789667,True
MATMUL,uint32_t,2,256,32,32,8,164.753667,True
MATMUL,uint32_t,2,256,32,32,16,152.883333,True
MATMUL,uint32_t,2,256,32,32,32,147.726333,True
MATMUL,uint32_t,2,256,32,64,4,386.708,True
MATMUL,uint32_t,2,256,32,64,8,329.295,True
MATMUL,uint32_t,2,256,32,64,16,305.611333,True
MATMUL,uint32_t,2,256,32,64,32,295.193,True
MATMUL,uint32_t,2,256,32,128,4,773.750333,True
MATMUL,uint32_t,2,256,32,128,8,658.293,True
MATMUL,uint32_t,2,256,32,128,16,610.936333,True
MATMUL,uint32_t,2,256,32,128,32,590.329667,True
MATMUL,uint32_t,2,128,512,512,4,24309.666333,True
MATMUL,uint32_t,2,256,32,256,4,1545.079667,True
MATMUL,uint32_t,2,256,32,256,8,1316.083667,True
MATMUL,uint32_t,2,128,512,512,64,18454.214667,True
MATMUL,uint32_t,2,256,32,256,16,1221.966333,True
MATMUL,uint32_t,2,128,512,512,32,18738.115667,True
MATMUL,uint32_t,2,128,512,512,8,20788.486667,True
MATMUL,uint32_t,2,128,512,512,256,18231.526,True
MATMUL,uint32_t,2,128,512,512,128,18299.486667,True
MATMUL,uint32_t,2,256,32,256,32,1180.066667,True
MATMUL,uint32_t,2,128,512,512,16,19352.035333,True
MATMUL,uint32_t,2,256,64,16,8,163.619,True
MATMUL,uint32_t,2,256,64,16,4,192.075667,True
MATMUL,uint32_t,2,256,64,16,16,152.073,True
MATMUL,uint32_t,2,256,64,32,4,383.751,True
MATMUL,uint32_t,2,256,64,32,16,303.925333,True
MATMUL,uint32_t,2,256,64,32,8,327.062333,True
MATMUL,uint32_t,2,256,64,32,32,293.936333,True
MATMUL,uint32_t,2,256,64,64,16,607.658667,True
MATMUL,uint32_t,2,256,64,64,8,653.885333,True
MATMUL,uint32_t,2,256,64,64,32,587.663333,True
MATMUL,uint32_t,2,256,64,64,4,767.491333,True
MATMUL,uint32_t,2,256,64,64,64,578.510667,True
MATMUL,uint32_t,2,256,32,512,16,2443.415,True
MATMUL,uint32_t,2,256,32,512,32,2359.203667,True
MATMUL,uint32_t,2,256,32,512,8,2633.198667,True
MATMUL,uint32_t,2,256,64,128,8,1307.482333,True
MATMUL,uint32_t,2,256,64,128,16,1215.220333,True
MATMUL,uint32_t,2,256,32,512,4,3090.358333,True
MATMUL,uint32_t,2,256,64,128,4,1535.553667,True
MATMUL,uint32_t,2,256,64,128,32,1175.054,True
MATMUL,uint32_t,2,256,64,128,64,1156.984,True
MATMUL,uint32_t,2,256,64,256,8,2614.661,True
MATMUL,uint32_t,2,256,64,256,32,2350.244667,True
MATMUL,uint32_t,2,256,64,256,64,2313.883,True
MATMUL,uint32_t,2,256,64,256,16,2430.378667,True
MATMUL,uint32_t,2,256,64,256,4,3070.654667,True
MATMUL,uint32_t,2,256,128,16,8,325.814,True
MATMUL,uint32_t,2,256,128,16,4,381.932333,True
MATMUL,uint32_t,2,256,128,16,16,303.207333,True
MATMUL,uint32_t,2,256,128,32,8,651.453,True
MATMUL,uint32_t,2,256,128,32,4,762.950667,True
MATMUL,uint32_t,2,256,128,32,16,606.073333,True
MATMUL,uint32_t,2,256,128,32,32,586.458667,True
MATMUL,uint32_t,2,256,128,64,8,1302.692,True
MATMUL,uint32_t,2,256,128,64,4,1527.164,True
MATMUL,uint32_t,2,256,128,64,16,1211.812,True
MATMUL,uint32_t,2,256,64,512,8,5227.515,True
MATMUL,uint32_t,2,256,64,512,16,4860.029,True
MATMUL,uint32_t,2,256,64,512,4,6136.947667,True
MATMUL,uint32_t,2,256,128,64,32,1173.235,True
MATMUL,uint32_t,2,256,128,64,64,1154.968333,True
MATMUL,uint32_t,2,256,64,512,64,4627.655,True
MATMUL,uint32_t,2,256,64,512,32,4701.059,True
MATMUL,uint32_t,2,256,128,128,16,2423.989,True
MATMUL,uint32_t,2,256,128,128,8,2605.537667,True
MATMUL,uint32_t,2,256,128,128,4,3057.546,True
MATMUL,uint32_t,2,256,128,128,32,2345.728,True
MATMUL,uint32_t,2,256,128,128,64,2309.850333,True
MATMUL,uint32_t,2,256,128,128,128,2290.736333,True
MATMUL,uint32_t,2,256,128,256,8,5209.701667,True
MATMUL,uint32_t,2,256,128,256,32,4692.201,True
MATMUL,uint32_t,2,256,128,256,16,4847.575333,True
MATMUL,uint32_t,2,256,128,256,4,6103.615667,True
MATMUL,uint32_t,2,256,128,256,64,4619.646333,True
MATMUL,uint32_t,2,256,128,256,128,4580.391667,True
MATMUL,uint32_t,2,256,256,16,8,650.318667,True
MATMUL,uint32_t,2,256,256,16,4,762.823,True
MATMUL,uint32_t,2,256,256,16,16,605.298,True
MATMUL,uint32_t,2,256,256,32,4,1524.052333,True
MATMUL,uint32_t,2,256,256,32,8,1300.581,True
MATMUL,uint32_t,2,256,256,32,16,1210.397333,True
MATMUL,uint32_t,2,256,256,32,32,1172.093333,True
MATMUL,uint32_t,2,256,128,512,8,10420.635,True
MATMUL,uint32_t,2,256,256,64,8,2600.794,True
MATMUL,uint32_t,2,256,256,64,4,3049.488667,True
MATMUL,uint32_t,2,256,128,512,4,12210.343,True
MATMUL,uint32_t,2,256,256,64,16,2420.265333,True
MATMUL,uint32_t,2,256,128,512,16,9692.974,True
MATMUL,uint32_t,2,256,128,512,128,9160.162333,True
MATMUL,uint32_t,2,256,128,512,64,9239.207,True
MATMUL,uint32_t,2,256,256,64,32,2343.096,True
MATMUL,uint32_t,2,256,256,64,64,2307.869667,True
MATMUL,uint32_t,2,256,128,512,32,9384.571667,True
MATMUL,uint32_t,2,256,256,128,8,5200.630667,True
MATMUL,uint32_t,2,256,256,128,16,4840.538667,True
MATMUL,uint32_t,2,256,256,128,128,4577.440667,True
MATMUL,uint32_t,2,256,256,128,64,4615.66,True
MATMUL,uint32_t,2,256,256,128,32,4686.781,True
MATMUL,uint32_t,2,256,256,128,4,6086.877,True
MATMUL,uint32_t,2,256,256,256,8,10401.530667,True
MATMUL,uint32_t,2,256,256,256,4,12200.686667,True
MATMUL,uint32_t,2,256,256,256,128,9153.658667,True
MATMUL,uint32_t,2,256,256,256,256,9117.872,True
MATMUL,uint32_t,2,256,256,256,64,9231.149667,True
MATMUL,uint32_t,2,256,256,256,32,9372.884667,True
MATMUL,uint32_t,2,256,256,256,16,9680.358,True
MATMUL,uint32_t,2,256,512,16,4,1519.770333,True
MATMUL,uint32_t,2,256,512,16,8,1299.010333,True
MATMUL,uint32_t,2,256,512,16,16,1209.552,True
MATMUL,uint32_t,2,256,512,32,4,3043.765667,True
MATMUL,uint32_t,2,256,512,32,8,2597.908667,True
MATMUL,uint32_t,2,256,512,32,16,2419.252333,True
MATMUL,uint32_t,2,256,256,512,4,24351.065,True
MATMUL,uint32_t,2,256,512,32,32,2342.096667,True
MATMUL,uint32_t,2,256,256,512,8,20805.075333,True
MATMUL,uint32_t,2,256,256,512,16,19363.142667,True
MATMUL,uint32_t,2,256,256,512,256,18235.076,True
MATMUL,uint32_t,2,256,256,512,128,18309.987333,True
MATMUL,uint32_t,2,256,256,512,64,18462.245333,True
MATMUL,uint32_t,2,256,256,512,32,18745.784333,True
MATMUL,uint32_t,2,256,512,64,8,5194.568,True
MATMUL,uint32_t,2,256,512,64,4,6079.989,True
MATMUL,uint32_t,2,256,512,64,16,4838.365,True
MATMUL,uint32_t,2,256,512,64,32,4683.999667,True
MATMUL,uint32_t,2,256,512,64,64,4613.639667,True
MATMUL,uint32_t,2,256,512,128,16,9675.657667,True
MATMUL,uint32_t,2,256,512,128,8,10394.013,True
MATMUL,uint32_t,2,256,512,128,32,9368.212667,True
MATMUL,uint32_t,2,256,512,128,4,12150.228333,True
MATMUL,uint32_t,2,256,512,128,64,9227.135333,True
MATMUL,uint32_t,2,256,512,128,128,9151.705667,True
MATMUL,uint32_t,2,256,512,256,8,20782.133,True
MATMUL,uint32_t,2,256,512,256,4,24317.958,True
MATMUL,uint32_t,2,256,512,256,32,18735.777,True
MATMUL,uint32_t,2,256,512,256,16,19350.045,True
MATMUL,uint32_t,2,256,512,256,64,18454.170333,True
MATMUL,uint32_t,2,256,512,256,256,18227.633,True
MATMUL,uint32_t,2,256,512,256,128,18297.181,True
MATMUL,uint32_t,2,512,16,16,4,98.817333,True
MATMUL,uint32_t,2,512,16,16,8,83.778333,True
MATMUL,uint32_t,2,512,16,16,16,77.460667,True
MATMUL,uint32_t,2,512,16,32,4,197.454333,True
MATMUL,uint32_t,2,512,16,32,8,167.099,True
MATMUL,uint32_t,2,512,16,32,16,154.586,True
MATMUL,uint32_t,2,512,16,64,4,394.528,True
MATMUL,uint32_t,2,512,16,64,8,333.931333,True
MATMUL,uint32_t,2,512,16,64,16,308.858333,True
MATMUL,uint32_t,2,512,16,128,4,789.649,True
MATMUL,uint32_t,2,512,16,128,8,667.576667,True
MATMUL,uint32_t,2,512,16,128,16,617.457667,True
MATMUL,uint32_t,2,512,16,256,4,1577.431667,True
MATMUL,uint32_t,2,512,16,256,8,1334.820667,True
MATMUL,uint32_t,2,512,16,256,16,1234.455667,True
MATMUL,uint32_t,2,512,16,512,4,3154.652,True
MATMUL,uint32_t,2,512,16,512,8,2668.715667,True
MATMUL,uint32_t,2,512,16,512,16,2468.523333,True
MATMUL,uint32_t,2,512,32,16,4,193.591,True
MATMUL,uint32_t,2,512,32,16,8,164.916,True
MATMUL,uint32_t,2,512,32,16,16,152.99,True
MATMUL,uint32_t,2,512,32,32,4,386.912333,True
MATMUL,uint32_t,2,512,32,32,8,329.355667,True
MATMUL,uint32_t,2,512,32,32,16,305.687667,True
MATMUL,uint32_t,2,512,32,32,32,295.382333,True
MATMUL,uint32_t,2,512,32,64,4,772.873667,True
MATMUL,uint32_t,2,512,32,64,8,658.412667,True
MATMUL,uint32_t,2,512,32,64,16,611.040333,True
MATMUL,uint32_t,2,512,32,64,32,590.239333,True
MATMUL,uint32_t,2,512,32,128,4,1545.373667,True
MATMUL,uint32_t,2,512,32,128,8,1316.418667,True
MATMUL,uint32_t,2,512,32,128,16,1221.848,True
MATMUL,uint32_t,2,512,32,128,32,1180.153333,True
MATMUL,uint32_t,2,256,512,512,4,48630.651667,True
MATMUL,uint32_t,2,512,32,256,4,3089.672,True
MATMUL,uint32_t,2,512,32,256,16,2443.376667,True
MATMUL,uint32_t,2,512,32,256,8,2633.360667,True
MATMUL,uint32_t,2,256,512,512,64,36908.305333,True
MATMUL,uint32_t,2,256,512,512,128,36594.729,True
MATMUL,uint32_t,2,256,512,512,32,37469.912,True
MATMUL,uint32_t,2,512,32,256,32,2359.896,True
MATMUL,uint32_t,2,256,512,512,256,36462.703,True
MATMUL,uint32_t,2,256,512,512,8,41563.212,True
MATMUL,uint32_t,2,256,512,512,16,38708.148667,True
MATMUL,uint32_t,2,512,64,16,4,383.860667,True
MATMUL,uint32_t,2,512,64,16,8,327.143667,True
MATMUL,uint32_t,2,512,64,16,16,304.112333,True
MATMUL,uint32_t,2,512,64,32,8,654.075667,True
MATMUL,uint32_t,2,512,64,32,4,767.747,True
MATMUL,uint32_t,2,512,64,32,16,607.763667,True
MATMUL,uint32_t,2,512,64,32,32,587.926667,True
MATMUL,uint32_t,2,512,64,64,32,1175.523,True
MATMUL,uint32_t,2,512,64,64,16,1215.251,True
MATMUL,uint32_t,2,512,64,64,8,1307.812333,True
MATMUL,uint32_t,2,512,64,64,4,1534.999333,True
MATMUL,uint32_t,2,512,64,64,64,1156.957,True
MATMUL,uint32_t,2,512,32,512,4,6194.789,True
MATMUL,uint32_t,2,512,32,512,32,4721.105667,True
MATMUL,uint32_t,2,512,32,512,16,4885.591667,True
MATMUL,uint32_t,2,512,32,512,8,5265.343667,True
MATMUL,uint32_t,2,512,64,128,8,2615.005,True
MATMUL,uint32_t,2,512,64,128,16,2430.275667,True
MATMUL,uint32_t,2,512,64,128,4,3070.314333,True
MATMUL,uint32_t,2,512,64,128,32,2351.180333,True
MATMUL,uint32_t,2,512,64,128,64,2313.845333,True
MATMUL,uint32_t,2,512,64,256,16,4859.471333,True
MATMUL,uint32_t,2,512,64,256,64,4627.618333,True
MATMUL,uint32_t,2,512,64,256,32,4699.908,True
MATMUL,uint32_t,2,512,64,256,8,5229.173,True
MATMUL,uint32_t,2,512,128,16,4,763.236333,True
MATMUL,uint32_t,2,512,128,16,8,651.729,True
MATMUL,uint32_t,2,512,64,256,4,6138.023333,True
MATMUL,uint32_t,2,512,128,16,16,606.154333,True
MATMUL,uint32_t,2,512,128,32,8,1303.442,True
MATMUL,uint32_t,2,512,128,32,4,1524.959,True
MATMUL,uint32_t,2,512,128,32,16,1212.025,True
MATMUL,uint32_t,2,512,128,32,32,1172.964667,True
MATMUL,uint32_t,2,512,128,64,8,2604.712667,True
MATMUL,uint32_t,2,512,128,64,4,3051.117333,True
MATMUL,uint32_t,2,512,128,64,16,2424.399667,True
MATMUL,uint32_t,2,512,64,512,16,9721.911333,True
MATMUL,uint32_t,2,512,64,512,8,10458.705667,True
MATMUL,uint32_t,2,512,128,64,32,2345.490333,True
MATMUL,uint32_t,2,512,128,64,64,2309.849333,True
MATMUL,uint32_t,2,512,64,512,4,12280.609667,True
MATMUL,uint32_t,2,512,64,512,32,9399.922,True
MATMUL,uint32_t,2,512,64,512,64,9255.226333,True
MATMUL,uint32_t,2,512,128,128,8,5210.547333,True
MATMUL,uint32_t,2,512,128,128,16,4847.165667,True
MATMUL,uint32_t,2,512,128,128,4,6107.782333,True
MATMUL,uint32_t,2,512,128,128,128,4581.142333,True
MATMUL,uint32_t,2,512,128,128,32,4690.896333,True
MATMUL,uint32_t,2,512,128,128,64,4619.657667,True
MATMUL,uint32_t,2,512,128,256,8,10420.411,True
MATMUL,uint32_t,2,512,128,256,32,9380.984667,True
MATMUL,uint32_t,2,512,128,256,16,9693.482,True
MATMUL,uint32_t,2,512,128,256,64,9239.162333,True
MATMUL,uint32_t,2,512,128,256,4,12232.741667,True
MATMUL,uint32_t,2,512,128,256,128,9162.662333,True
MATMUL,uint32_t,2,512,256,16,4,1526.135,True
MATMUL,uint32_t,2,512,256,16,8,1300.451,True
MATMUL,uint32_t,2,512,256,16,16,1210.434333,True
MATMUL,uint32_t,2,512,256,32,4,3043.897667,True
MATMUL,uint32_t,2,512,256,32,8,2600.982667,True
MATMUL,uint32_t,2,512,256,32,16,2420.920667,True
MATMUL,uint32_t,2,512,256,32,32,2344.138333,True
MATMUL,uint32_t,2,512,128,512,8,20840.221667,True
MATMUL,uint32_t,2,512,256,64,8,5202.291,True
MATMUL,uint32_t,2,512,256,64,4,6084.728,True
MATMUL,uint32_t,2,512,128,512,4,24450.850333,True
MATMUL,uint32_t,2,512,256,64,16,4841.097,True
MATMUL,uint32_t,2,512,128,512,16,19387.087333,True
MATMUL,uint32_t,2,512,256,64,32,4686.489,True
MATMUL,uint32_t,2,512,256,64,64,4615.64,True
MATMUL,uint32_t,2,512,128,512,64,18478.240333,True
MATMUL,uint32_t,2,512,128,512,32,18768.451,True
MATMUL,uint32_t,2,512,128,512,128,18319.144667,True
MATMUL,uint32_t,2,512,256,128,128,9154.176,True
MATMUL,uint32_t,2,512,256,128,8,10399.249667,True
MATMUL,uint32_t,2,512,256,128,16,9682.128667,True
MATMUL,uint32_t,2,512,256,128,64,9231.169,True
MATMUL,uint32_t,2,512,256,128,32,9374.754,True
MATMUL,uint32_t,2,512,256,128,4,12176.714333,True
MATMUL,uint32_t,2,512,256,256,8,20797.763667,True
MATMUL,uint32_t,2,512,256,256,4,24363.122,True
MATMUL,uint32_t,2,512,256,256,256,18239.419,True
MATMUL,uint32_t,2,512,256,256,128,18308.971333,True
MATMUL,uint32_t,2,512,256,256,64,18462.207667,True
MATMUL,uint32_t,2,512,256,256,32,18744.84,True
MATMUL,uint32_t,2,512,256,256,16,19364.576667,True
MATMUL,uint32_t,2,512,512,16,4,3042.481667,True
MATMUL,uint32_t,2,512,512,16,8,2598.265333,True
MATMUL,uint32_t,2,512,512,16,16,2419.707333,True
MATMUL,uint32_t,2,512,512,32,4,6082.381,True
MATMUL,uint32_t,2,512,512,32,8,5196.019333,True
MATMUL,uint32_t,2,512,512,32,16,4838.225333,True
MATMUL,uint32_t,2,512,512,32,32,4684.777333,True
MATMUL,uint32_t,2,512,256,512,4,48701.943333,True
MATMUL,uint32_t,2,512,256,512,8,41608.243667,True
MATMUL,uint32_t,2,512,256,512,16,38727.128,True
MATMUL,uint32_t,2,512,256,512,128,36611.586,True
MATMUL,uint32_t,2,512,256,512,256,36468.625667,True
MATMUL,uint32_t,2,512,256,512,64,36924.276333,True
MATMUL,uint32_t,2,512,256,512,32,37484.648333,True
MATMUL,uint32_t,2,512,512,64,8,10394.553333,True
MATMUL,uint32_t,2,512,512,64,4,12172.104333,True
MATMUL,uint32_t,2,512,512,64,16,9675.116667,True
MATMUL,uint32_t,2,512,512,64,32,9369.021667,True
MATMUL,uint32_t,2,512,512,64,64,9227.156667,True
MATMUL,uint32_t,2,512,512,128,16,19353.925667,True
MATMUL,uint32_t,2,512,512,128,8,20784.126667,True
MATMUL,uint32_t,2,512,512,128,32,18730.292667,True
MATMUL,uint32_t,2,512,512,128,64,18454.228667,True
MATMUL,uint32_t,2,512,512,128,4,24304.048333,True
MATMUL,uint32_t,2,512,512,128,128,18299.441333,True
MATMUL,uint32_t,2,512,512,256,8,41563.522667,True
MATMUL,uint32_t,2,512,512,256,4,48696.726333,True
MATMUL,uint32_t,2,512,512,256,32,37478.939333,True
MATMUL,uint32_t,2,512,512,256,16,38705.443667,True
MATMUL,uint32_t,2,512,512,256,64,36908.272333,True
MATMUL,uint32_t,2,512,512,256,256,36463.388,True
MATMUL,uint32_t,2,512,512,256,128,36601.244667,True
MATMUL,uint32_t,4,16,16,16,4,3.18,True
MATMUL,uint32_t,4,16,16,16,8,2.678333,True
MATMUL,uint32_t,4,16,16,16,16,2.472667,True
MATMUL,uint32_t,4,16,16,32,4,6.266,True
MATMUL,uint32_t,4,16,16,32,8,5.291333,True
MATMUL,uint32_t,4,16,16,32,16,4.889333,True
MATMUL,uint32_t,4,16,16,64,4,12.492,True
MATMUL,uint32_t,4,16,16,64,8,10.504667,True
MATMUL,uint32_t,4,16,16,64,16,9.710667,True
MATMUL,uint32_t,4,16,16,128,4,24.861333,True
MATMUL,uint32_t,4,16,16,128,8,20.964333,True
MATMUL,uint32_t,4,16,16,128,16,19.358,True
MATMUL,uint32_t,4,16,16,256,4,49.660667,True
